year,origin,destination,migrants
2021,"Kongo, Demokratische Republik",Germany,32.0
2021,"Kongo, Republik",Germany,4.0
2021,"Korea, Demokratische Volksrepublik",Germany,14.0
2021,"Korea, Republik",Germany,208.0
2021,Kosovo,Germany,117.0
2021,Kroatien,Germany,250.0
2021,Kuwait,Germany,30.0
2021,Lettland,Germany,111.0
2021,Libanon,Germany,792.0
2021,Libyen,Germany,25.0
2021,Litauen,Germany,72.0
2021,Luxemburg,Germany,585.0
2021,Malta,Germany,141.0
2021,Marokko,Germany,367.0
2021,Mexiko,Germany,961.0
2021,Montenegro (ab 03.06.2006),Germany,44.0
2021,Namibia,Germany,229.0
2021,Neuseeland,Germany,351.0
2021,Nicaragua,Germany,49.0
2021,Niederlande,Germany,2699.0
2021,Niger,Germany,21.0
2021,Nigeria,Germany,172.0
2021,Nordmazedonien,Germany,61.0
2021,Norwegen,Germany,573.0
2021,Pakistan,Germany,317.0
2021,Paraguay,Germany,305.0
2021,Peru,Germany,384.0
2021,Philippinen,Germany,429.0
2021,Polen,Germany,1915.0
2021,Portugal,Germany,953.0
2021,Ruanda,Germany,39.0
2021,Rumänien,Germany,545.0
2021,Russische Föderation,Germany,4848.0
2021,Saudi-Arabien,Germany,180.0
2021,Schweden,Germany,1067.0
2021,Schweiz,Germany,9447.0
2021,Senegal,Germany,50.0
2021,Serbien,Germany,164.0
2021,Singapur,Germany,667.0
2021,Slowakei,Germany,85.0
2021,Slowenien,Germany,59.0
2021,Somalia,Germany,15.0
2021,Spanien,Germany,4270.0
2021,Syrien,Germany,102.0
2021,Südafrika,Germany,950.0
2021,Tadschikistan,Germany,19.0
2021,Tansania,Germany,98.0
2021,Thailand,Germany,894.0
2021,Tschechien,Germany,502.0
2021,Tunesien,Germany,368.0
2021,Türkei,Germany,5132.0
2021,Uganda,Germany,114.0
2021,Ukraine,Germany,808.0
2021,Unbekanntes Ausland,Germany,1090.0
2021,Ungarn,Germany,554.0
2021,Ungeklärt / Ohne Angabe,Germany,91486.0
2021,Uruguay,Germany,68.0
2021,Usbekistan,Germany,52.0
2021,"Venezuela, Bolivarische Republik",Germany,176.0
2021,Vereinigte Arabische Emirate,Germany,954.0
2021,Vereinigte Staaten,Germany,7459.0
2021,Vereinigtes Königreich,Germany,4841.0
2021,Vietnam,Germany,254.0
2021,Zentralafrikanische Republik,Germany,11.0
2021,Zypern,Germany,214.0
2021,Ägypten,Germany,473.0
2021,Äthiopien,Germany,175.0
2021,Österreich,Germany,6415.0
2021,Übriges Afrika,Germany,565.0
2021,Übriges Amerika,Germany,859.0
2021,Übriges Asien,Germany,985.0
2021,Übriges Europa,Germany,125.0
2021,Übriges Ozeanien,Germany,48.0
2022,Afghanistan,Germany,160.0
2022,Albanien,Germany,56.0
2022,Algerien,Germany,173.0
2022,Andorra,Germany,8.0
2022,Angola,Germany,14.0
2022,Argentinien,Germany,458.0
2022,Armenien,Germany,40.0
2022,Aserbaidschan,Germany,39.0
2022,Australien,Germany,1623.0
2022,Belarus,Germany,261.0
2022,Belgien,Germany,1514.0
2022,"Bolivien, Plurinationaler Staat",Germany,214.0
2022,Bosnien und Herzegowina,Germany,105.0
2022,Brasilien,Germany,1125.0
2022,Bulgarien,Germany,365.0
2022,Chile,Germany,533.0
2022,China,Germany,1949.0
2022,Costa Rica,Germany,209.0
2022,Cote d'Ivoire,Germany,44.0
2022,Dänemark,Germany,808.0
2022,Estland,Germany,49.0
2022,Finnland,Germany,244.0
2022,Frankreich,Germany,4067.0
2022,Georgien,Germany,129.0
2022,Ghana,Germany,219.0
2022,Griechenland,Germany,679.0
2022,Honduras,Germany,27.0
2022,Indien,Germany,393.0
2022,Indonesien,Germany,270.0
2022,Irak,Germany,682.0
2022,"Iran, Islamische Republik",Germany,272.0
2022,Irland,Germany,635.0
2022,Island,Germany,55.0
2022,Israel,Germany,412.0
2022,Italien,Germany,1746.0
2022,Japan,Germany,482.0
2022,Jemen,Germany,19.0
2022,Jordanien,Germany,271.0
2022,Kamerun,Germany,94.0
2022,Kanada,Germany,1224.0
2022,Kasachstan,Germany,2738.0
2022,Kenia,Germany,262.0
2022,Kirgisistan,Germany,124.0
2022,Kolumbien,Germany,419.0
2022,"Kongo, Demokratische Republik",Germany,31.0
2022,"Kongo, Republik",Germany,14.0
2022,"Korea, Demokratische Volksrepublik",Germany,17.0
2022,"Korea, Republik",Germany,238.0
2022,Kosovo,Germany,144.0
2022,Kroatien,Germany,350.0
2022,Kuwait,Germany,39.0
2022,Lettland,Germany,113.0
2022,Libanon,Germany,589.0
2022,Libyen,Germany,53.0
2022,Litauen,Germany,80.0
2022,Luxemburg,Germany,495.0
2022,Malta,Germany,142.0
2022,Marokko,Germany,412.0
2022,Mexiko,Germany,967.0
2022,Montenegro (ab 03.06.2006),Germany,61.0
2022,Namibia,Germany,233.0
2022,Neuseeland,Germany,500.0
2022,Nicaragua,Germany,39.0
2022,Niederlande,Germany,2344.0
2022,Niger,Germany,30.0
2022,Nigeria,Germany,238.0
2022,Nordmazedonien,Germany,65.0
2022,Norwegen,Germany,629.0
2022,Pakistan,Germany,365.0
2022,Paraguay,Germany,423.0
2022,Peru,Germany,376.0
2022,Philippinen,Germany,398.0
2022,Polen,Germany,2170.0
2022,Portugal,Germany,1209.0
2022,Ruanda,Germany,43.0
2022,Rumänien,Germany,679.0
2022,Russische Föderation,Germany,5622.0
2022,Saudi-Arabien,Germany,150.0
2022,Schweden,Germany,1155.0
2022,Schweiz,Germany,8581.0
2022,Senegal,Germany,55.0
2022,Serbien,Germany,213.0
2022,Singapur,Germany,525.0
2022,Slowakei,Germany,92.0
2022,Slowenien,Germany,95.0
2022,Somalia,Germany,18.0
2022,Spanien,Germany,4443.0
2022,Syrien,Germany,156.0
2022,Südafrika,Germany,986.0
2022,Tadschikistan,Germany,20.0
2022,Tansania,Germany,111.0
2022,Thailand,Germany,1092.0
2022,Tschechien,Germany,485.0
2022,Tunesien,Germany,394.0
2022,Türkei,Germany,5974.0
2022,Uganda,Germany,82.0
2022,Ukraine,Germany,2265.0
2022,Unbekanntes Ausland,Germany,1255.0
2022,Ungarn,Germany,652.0
2022,Ungeklärt / Ohne Angabe,Germany,89397.0
2022,Uruguay,Germany,79.0
2022,Usbekistan,Germany,33.0
2022,"Venezuela, Bolivarische Republik",Germany,115.0
2022,Vereinigte Arabische Emirate,Germany,909.0
2022,Vereinigte Staaten,Germany,6959.0
2022,Vereinigtes Königreich,Germany,4045.0
2022,Vietnam,Germany,253.0
2022,Zentralafrikanische Republik,Germany,7.0
2022,Zypern,Germany,320.0
2022,Ägypten,Germany,551.0
2022,Äthiopien,Germany,123.0
2022,Österreich,Germany,6255.0
2022,Übriges Afrika,Germany,677.0
2022,Übriges Amerika,Germany,925.0
2022,Übriges Asien,Germany,843.0
2022,Übriges Europa,Germany,100.0
2022,Übriges Ozeanien,Germany,45.0
2023,Afghanistan,Germany,105.0
2023,Albanien,Germany,77.0
2023,Algerien,Germany,224.0
2023,Andorra,Germany,14.0
2023,Angola,Germany,17.0
2023,Argentinien,Germany,478.0
2023,Armenien,Germany,53.0
2023,Aserbaidschan,Germany,38.0
2023,Australien,Germany,1825.0
2023,Belarus,Germany,162.0
2023,Belgien,Germany,1427.0
2023,"Bolivien, Plurinationaler Staat",Germany,277.0
2023,Bosnien und Herzegowina,Germany,124.0
2023,Brasilien,Germany,1240.0
2023,Bulgarien,Germany,454.0
2023,Chile,Germany,499.0
2023,China,Germany,1645.0
2023,Costa Rica,Germany,235.0
2023,Cote d'Ivoire,Germany,28.0
2023,Dänemark,Germany,975.0
2023,Estland,Germany,65.0
2023,Finnland,Germany,228.0
2023,Frankreich,Germany,4120.0
2023,Georgien,Germany,168.0
2023,Ghana,Germany,226.0
2023,Griechenland,Germany,799.0
2023,Honduras,Germany,30.0
2023,Indien,Germany,442.0
2023,Indonesien,Germany,419.0
2023,Irak,Germany,580.0
2023,"Iran, Islamische Republik",Germany,304.0
2023,Irland,Germany,642.0
2023,Island,Germany,78.0
2023,Israel,Germany,775.0
2023,Italien,Germany,1914.0
2023,Japan,Germany,592.0
2023,Jemen,Germany,15.0
2023,Jordanien,Germany,286.0
2023,Kamerun,Germany,123.0
2023,Kanada,Germany,1495.0
2023,Kasachstan,Germany,2744.0
2023,Kenia,Germany,221.0
2023,Kirgisistan,Germany,230.0
2023,Kolumbien,Germany,489.0
2023,"Kongo, Demokratische Republik",Germany,29.0
2023,"Korea, Demokratische Volksrepublik",Germany,9.0
2023,"Korea, Republik",Germany,270.0
2023,Kosovo,Germany,145.0
2023,Kroatien,Germany,391.0
2023,Kuwait,Germany,34.0
2023,Lettland,Germany,131.0
2023,Libanon,Germany,616.0
2023,Libyen,Germany,49.0
2023,Litauen,Germany,82.0
2023,Luxemburg,Germany,481.0
2023,Malta,Germany,158.0
2023,Marokko,Germany,450.0
2023,Mexiko,Germany,992.0
2023,Montenegro (ab 03.06.2006),Germany,75.0
2023,Namibia,Germany,215.0
2023,Neuseeland,Germany,658.0
2023,Nicaragua,Germany,43.0
2023,Niederlande,Germany,2373.0
2023,Niger,Germany,27.0
2023,Nigeria,Germany,201.0
2023,Nordmazedonien,Germany,56.0
2023,Norwegen,Germany,694.0
2023,Pakistan,Germany,482.0
2023,Paraguay,Germany,566.0
2023,Peru,Germany,345.0
2023,Philippinen,Germany,492.0
2023,Polen,Germany,1961.0
2023,Portugal,Germany,1426.0
2023,Ruanda,Germany,30.0
2023,Rumänien,Germany,640.0
2023,Russische Föderation,Germany,4967.0
2023,Saudi-Arabien,Germany,150.0
2023,Schweden,Germany,1201.0
2023,Schweiz,Germany,8340.0
2023,Senegal,Germany,90.0
2023,Serbien,Germany,207.0
2023,Singapur,Germany,531.0
2023,Slowakei,Germany,96.0
2023,Slowenien,Germany,71.0
2023,Somalia,Germany,16.0
2023,Spanien,Germany,4817.0
2023,Syrien,Germany,126.0
2023,Südafrika,Germany,797.0
2023,Tadschikistan,Germany,21.0
2023,Tansania,Germany,127.0
2023,Thailand,Germany,1229.0
2023,Tschechien,Germany,505.0
2023,Tunesien,Germany,350.0
2023,Türkei,Germany,6907.0
2023,Uganda,Germany,119.0
2023,Ukraine,Germany,369.0
2023,Unbekanntes Ausland,Germany,1110.0
2023,Ungarn,Germany,787.0
2023,Ungeklärt / Ohne Angabe,Germany,95026.0
2023,Uruguay,Germany,105.0
2023,Usbekistan,Germany,56.0
2023,"Venezuela, Bolivarische Republik",Germany,133.0
2023,Vereinigte Arabische Emirate,Germany,854.0
2023,Vereinigte Staaten,Germany,6887.0
2023,Vereinigtes Königreich,Germany,3814.0
2023,Vietnam,Germany,307.0
2023,Zentralafrikanische Republik,Germany,13.0
2023,Zypern,Germany,349.0
2023,Ägypten,Germany,551.0
2023,Äthiopien,Germany,114.0
2023,Österreich,Germany,6155.0
2023,Übriges Afrika,Germany,836.0
2023,Übriges Amerika,Germany,971.0
2023,Übriges Asien,Germany,1044.0
2023,Übriges Europa,Germany,137.0
2023,Übriges Ozeanien,Germany,58.0
2024,Afghanistan,Germany,98.0
2024,Albanien,Germany,77.0
2024,Algerien,Germany,161.0
2024,Andorra,Germany,11.0
2024,Angola,Germany,33.0
2024,Argentinien,Germany,366.0
2024,Armenien,Germany,45.0
2024,Aserbaidschan,Germany,34.0
2024,Australien,Germany,2175.0
2024,Belarus,Germany,114.0
2024,Belgien,Germany,1442.0
2024,"Bolivien, Plurinationaler Staat",Germany,274.0
2024,Bosnien und Herzegowina,Germany,104.0
2024,Brasilien,Germany,1118.0
2024,Bulgarien,Germany,445.0
2024,Chile,Germany,481.0
2024,China,Germany,1390.0
2024,Costa Rica,Germany,244.0
2024,Cote d'Ivoire,Germany,32.0
2024,Dänemark,Germany,1075.0
2024,Estland,Germany,74.0
2024,Finnland,Germany,263.0
2024,Frankreich,Germany,4239.0
2024,Georgien,Germany,149.0
2024,Ghana,Germany,203.0
2024,Griechenland,Germany,773.0
2024,Honduras,Germany,22.0
2024,Indien,Germany,488.0
2024,Indonesien,Germany,439.0
2024,Irak,Germany,626.0
2024,"Iran, Islamische Republik",Germany,255.0
2024,Irland,Germany,653.0
2024,Island,Germany,63.0
2024,Israel,Germany,553.0
2024,Italien,Germany,1920.0
2024,Japan,Germany,601.0
2024,Jemen,Germany,20.0
2024,Jordanien,Germany,239.0
2024,Kamerun,Germany,146.0
2024,Kanada,Germany,1645.0
2024,Kasachstan,Germany,1699.0
2024,Kenia,Germany,260.0
2024,Kirgisistan,Germany,152.0
2024,Kolumbien,Germany,399.0
2024,"Kongo, Demokratische Republik",Germany,38.0
2024,"Kongo, Republik",Germany,5.0
2024,"Korea, Demokratische Volksrepublik",Germany,18.0
2024,"Korea, Republik",Germany,245.0
2024,Kosovo,Germany,142.0
2024,Kroatien,Germany,370.0
2024,Kuwait,Germany,36.0
2024,Lettland,Germany,99.0
2024,Libanon,Germany,1191.0
2024,Libyen,Germany,68.0
2024,Litauen,Germany,69.0
2024,Luxemburg,Germany,435.0
2024,Malta,Germany,167.0
2024,Marokko,Germany,432.0
2024,Mexiko,Germany,876.0
2024,Montenegro (ab 03.06.2006),Germany,69.0
2024,Namibia,Germany,209.0
2024,Neuseeland,Germany,752.0
2024,Nicaragua,Germany,42.0
2024,Niederlande,Germany,2421.0
2024,Niger,Germany,14.0
2024,Nigeria,Germany,212.0
2024,Nordmazedonien,Germany,52.0
2024,Norwegen,Germany,739.0
2024,Pakistan,Germany,410.0
2024,Paraguay,Germany,528.0
2024,Peru,Germany,319.0
2024,Philippinen,Germany,485.0
2024,Polen,Germany,1786.0
2024,Portugal,Germany,1354.0
2024,Ruanda,Germany,53.0
2024,Rumänien,Germany,764.0
2024,Russische Föderation,Germany,3682.0
2024,Saudi-Arabien,Germany,213.0
2024,Schweden,Germany,1187.0
2024,Schweiz,Germany,8378.0
2024,Senegal,Germany,72.0
2024,Serbien,Germany,220.0
2024,Singapur,Germany,438.0
2024,Slowakei,Germany,81.0
2024,Slowenien,Germany,99.0
2024,Somalia,Germany,23.0
2024,Spanien,Germany,4954.0
2024,Sudan (ohne Südsudan) (ab 09.07.2011),Germany,19.0
2024,Syrien,Germany,140.0
2024,Südafrika,Germany,779.0
2024,Südsudan (ab 09.07.2011),Germany,10.0
2024,Tadschikistan,Germany,29.0
2024,Tansania,Germany,158.0
2024,Thailand,Germany,1333.0
2024,Tschechien,Germany,538.0
2024,Tunesien,Germany,373.0
2024,Türkei,Germany,5502.0
2024,Uganda,Germany,103.0
2024,Ukraine,Germany,310.0
2024,Unbekanntes Ausland,Germany,1039.0
2024,Ungarn,Germany,721.0
2024,Ungeklärt / Ohne Angabe,Germany,96241.0
2024,Uruguay,Germany,120.0
2024,Usbekistan,Germany,61.0
2024,"Venezuela, Bolivarische Republik",Germany,107.0
2024,Vereinigte Arabische Emirate,Germany,1021.0
2024,Vereinigte Staaten,Germany,6835.0
2024,Vereinigtes Königreich,Germany,3659.0
2024,Vietnam,Germany,286.0
2024,Zentralafrikanische Republik,Germany,8.0
2024,Zypern,Germany,349.0
2024,Ägypten,Germany,619.0
2024,Äthiopien,Germany,104.0
2024,Österreich,Germany,6520.0
2024,Übriges Afrika,Germany,634.0
2024,Übriges Amerika,Germany,893.0
2024,Übriges Asien,Germany,1094.0
2024,Übriges Europa,Germany,94.0
2024,Übriges Ozeanien,Germany,61.0
